Date,Open,High,Low,Close,Adj Close,Volume,Price_Range,Avg_Price,Day_Return,Volatility
,-0.67810190539473,-0.6786089888161361,-0.6785405970202186,389.54599,389.54599,5914570,-0.5423361590027924,-0.6787375727476238,-0.018792572572472074,-0.704970184093143
,-0.6782275311900617,-0.6788421386970813,-0.6790663657634943,382.845001,382.845001,16419000,-0.5385988983428842,-0.6791128940945471,-0.02482149962634014,-0.41773483474238726
,-0.6786504215440178,-0.6786871896272719,-0.6789009132867376,386.475006,386.475006,14188900,-0.5386160983056456,-0.6789528069025349,-0.011366540437946224,-0.4052783968406865
,-0.6784208422520307,-0.678933344379695,-0.6788102426732653,383.15799,383.15799,11641300,-0.543328462828435,-0.6790354347455796,-0.020406152934310966,-0.7746930762129437
,-0.6786168252863191,-0.6791467175444654,-0.6804636135031686,358.416992,358.416992,26456900,-0.5241919861578862,-0.679948220844089,-0.04822465067772807,0.7104219195760197
,-0.680130226917999,-0.6803988388744487,-0.6806649501219635,358.345001,358.345001,15585700,-0.5392793304161712,-0.6806903072770542,-0.016908355579125667,-0.40783071236830626
,-0.6801289856319831,-0.6806700325419923,-0.681333166343846,347.270996,347.270996,18127500,-0.5341726339798955,-0.681154387105918,-0.031206171059282833,0.014369175425642032
,-0.6808197683479671,-0.6807087388889531,-0.6812656277975143,354.70401,354.70401,11272500,-0.5356279896701426,-0.6811415028427795,-0.007290109120528552,-0.07119495792723443
,-0.6803670701146544,-0.6807443628635845,-0.6808889710867496,352.989014,352.989014,13033000,-0.5411840493093505,-0.680976903410662,-0.01889565763534448,-0.5585915150021452
,-0.6804640686464547,-0.6806625924517962,-0.6807050641299042,357.618011,357.618011,7845880,-0.5424882016905961,-0.6808455089605899,-0.010916754427176788,-0.6652701159964625
,-0.6802234996666998,-0.6807926853775865,-0.6818159405283262,335.591003,335.591003,18192700,-0.5294421777080638,-0.6814519689191862,-0.044297675045068485,0.41231312893576116
,-0.6815511630187937,-0.6812112090638933,-0.681833305726632,345.304993,345.304993,30177900,-0.5351546083773525,-0.6816757621981346,-0.004224121749596216,0.009943116867641578
,-0.6809736481330173,-0.6813846650685167,-0.6817006613995952,338.321014,338.321014,12545400,-0.5393970264450703,-0.6817005961530277,-0.025210716428750404,-0.38707053992009216
,-0.6813685327668778,-0.6818392353649468,-0.682731503301224,325.748993,325.748993,16677200,-0.5320333598303034,-0.6824351520195392,-0.033217976857411353,0.27279394620826514
,-0.6821494197199977,-0.6825334875831087,-0.6827589923673374,325.891998,325.891998,8603620,-0.5415268612344796,-0.6828057436510047,-0.016827177348682817,-0.5339995012246987
,-0.6821808422833796,-0.682233988163569,-0.6824478892225064,327.553986,327.553986,12948500,-0.5414434860903153,-0.6825005372539618,-0.0140330831783614,-0.5253831457740519
,-0.6820819808600294,-0.6823691623316089,-0.6824737766938861,330.492004,330.492004,15655500,-0.5430165902169404,-0.6825826665033289,-0.012298364399804236,-0.6712023453449409
,-0.6818632699154292,-0.6816674718981364,-0.6821145477226956,339.485992,339.485992,19817200,-0.5378652168344353,-0.6820471316432063,-0.005246131286987773,-0.21484011249290189
,-0.6813183563459064,-0.6810870427118165,-0.6816185110727424,349.290009,349.290009,18797000,-0.5362706393876676,-0.6815075508950325,-0.003919937945001318,-0.10081739529286114
,-0.6806750172841871,-0.6811011955575744,-0.6814037183412276,342.415009,342.415009,16834200,-0.5393515101200387,-0.681410515372139,-0.026132193993929794,-0.3942796615565274
,-0.6811509399049589,-0.6814459314899762,-0.6813794969923042,345.488007,345.488007,8535470,-0.5445733337596061,-0.6815761424282026,-0.012294469679978352,-0.8289383060043355
,-0.6809508577516598,-0.6804423237603625,-0.6812448658265734,363.264008,363.264008,24205600,-0.5321218485697902,-0.6809943302882538,0.006462544820731724,0.23666839138258813
,-0.6799020764493615,-0.6797655503744495,-0.6803922284125195,366.924011,366.924011,30450100,-0.5339397841143959,-0.6802319838539563,-0.010586848975233548,0.02125856023647071
,-0.6796790200411801,-0.6799775946082439,-0.679996604908715,367.695007,367.695007,15838900,-0.5422562427522383,-0.6801489533329517,-0.01422250162697248,-0.664675873356429
,-0.6795468751500487,-0.6764450689708605,-0.6797242684432311,423.561005,423.561005,45783200,-0.49572700229137545,-0.6781989578788195,0.05503444250470898,3.08150757041607
,-0.675865180401003,-0.6747894240671579,-0.6776008128983974,420.734985,420.734985,58945000,-0.5006782212021292,-0.676315717150077,-0.025017444501555703,2.144901722468323
,-0.676415125435739,-0.6770780528926775,-0.6786474810730251,397.817993,397.817993,29589200,-0.519155713345364,-0.6780017100061165,-0.04313907064659301,0.9061075491618106
,-0.6775805270154333,-0.6779080828105869,-0.6795305564124406,376.132996,376.132996,15727500,-0.5191067372675833,-0.6788577003374674,-0.04689975514608735,1.0082713804130394
,-0.679128019456907,-0.6787988956109237,-0.6793002562658689,387.881989,387.881989,11905600,-0.5348487394291831,-0.6792042358587673,0.000358811308366371,-0.09102689683729955
,-0.6782823013442373,-0.6776255804986693,-0.6791144251397563,387.40799,387.40799,41518800,-0.5206729717187717,-0.6785102312406639,-0.017804072833292026,0.9527169483688172
,-0.6783173245623322,-0.6787019460652177,-0.6795235712704574,375.197998,375.197998,32222500,-0.5304774548073007,-0.6792628057243709,-0.03281330361063552,0.20614881380255232
,-0.6791798104998052,-0.679060050415454,-0.6793454957742484,380.554993,380.554993,18931800,-0.537951974408839,-0.6793605895890391,-0.008009270038546748,-0.33467013485057373
,-0.6787816966220909,-0.6793295497307793,-0.6804422100997526,357.839996,357.839996,25233200,-0.5270761372562242,-0.6800319057517898,-0.04554654363519564,0.4988346143842755
,-0.6801744413284097,-0.6807899038941483,-0.6812540294680431,350.847992,350.847992,29850100,-0.5369364669571095,-0.6811776349347655,-0.025652792904774954,-0.21215610242500071
,-0.6805641087605782,-0.6803688405846395,-0.6808204703917052,352.920013,352.920013,15273000,-0.5367680636853466,-0.6807504024266436,-0.014895253259440301,-0.180464996600806
,-0.68046655308144,-0.6800057177100992,-0.6806732807342446,367.572998,367.572998,15151600,-0.5335832345566716,-0.6804920650179092,0.0019646834242491966,0.08242352135701742
,-0.6796112704405434,-0.679016019212082,-0.679808595283116,376.901001,376.901001,30930100,-0.5311175090659096,-0.679562845494612,-0.0037639919197258,0.2338293318225991
,-0.678994136740514,-0.6785629032825196,-0.6792885934086751,375.347992,375.347992,25442200,-0.5316527672676903,-0.6790771371070862,-0.018573460429357237,0.15411731346000554
,-0.6790479744863887,-0.6795912472239571,-0.6798632545574012,368.369995,368.369995,18601700,-0.538555952561738,-0.6798853866192014,-0.026449278574652377,-0.3871388944186642
,-0.6793905715381052,-0.6798153864049344,-0.6797052351360147,369.670013,369.670013,8748030,-0.5438585558865535,-0.6799239766992814,-0.017663584541170972,-0.7995226545963396
,-0.679460619899347,-0.6792803781960226,-0.6803349427894403,376.446991,376.446991,22946500,-0.5278158232871377,-0.6799545071826396,-0.007475710176642988,0.4895066878162935
,-0.6790397156402753,-0.6789923111028232,-0.6794576988465819,375.490997,375.490997,15375600,-0.5354853588500738,-0.6793802265427824,-0.017443214540163985,-0.1453732241157343
,-0.6790795827241509,-0.6792991878341332,-0.6793831106305444,378.046997,378.046997,9194440,-0.5408446730810786,-0.6795019107868401,-0.013321670458752783,-0.5667725900773115
,-0.6789094961117393,-0.6792305441009037,-0.6791678035996244,379.244995,379.244995,11763000,-0.5427562891421425,-0.6793620208868251,-0.015307674704625716,-0.721155324877028
,-0.6788473351236535,-0.6792078031301892,-0.6790912930085363,381.315002,381.315002,12364100,-0.5434590596885441,-0.6793131602624768,-0.013929959451824297,-0.7773442373413255
,-0.6786938286745143,-0.6792690086481082,-0.6793166593795411,375.01001,375.01001,13340100,-0.5413069113410508,-0.6794541081919069,-0.02524162931748162,-0.6128551903725125
,-0.6790666676737875,-0.6795333676320489,-0.6797387491818531,369.604004,369.604004,14529600,-0.5394030567417046,-0.679795135157141,-0.02447094391107074,-0.45334702671590454
,-0.6794563976391002,-0.6795008905620981,-0.6798670991793438,376.854004,376.854004,15181800,-0.5372208625851361,-0.6798407590461513,-0.007038784989547868,-0.2656533953457221
,-0.6790021472549062,-0.6795458870896091,-0.6795345926951758,374.785004,374.785004,7009320,-0.5423181196612291,-0.6797024248355914,-0.0191327831798516,-0.6848054411244606
,-0.6791214377658645,-0.679676282718696,-0.6793852890659515,375.095001,375.095001,6491650,-0.5461722111970642,-0.6796970103279679,-0.01625751206787615,-0.9870843777079478
,-0.6791134272514725,-0.6796921890058073,-0.6801150872269135,361.908997,361.908997,18898700,-0.5366134238203488,-0.6800596354775161,-0.03341773654754577,-0.23126472644861346
,-0.6799250544922498,-0.6804761334505804,-0.681200267750669,352.218994,352.218994,32915500,-0.5332000723093124,-0.6809900678273667,-0.029061625167442907,0.08310674202124442
,-0.6805267886448321,-0.6811222421760705,-0.6811096597425441,346.36499,346.36499,16427700,-0.5435930630347844,-0.681278530209465,-0.024117833816352283,-0.7567755313676638
,-0.6810151924340624,-0.6805795540125723,-0.6815967889395428,350.506012,350.506012,32431300,-0.5293528495897748,-0.6812358629022266,-0.008644618441765927,0.47940875138072325
,-0.6806119864209444,-0.6810860146092513,-0.6809221644163503,352.541992,352.541992,16989800,-0.5455922760490539,-0.681168827961028,-0.014388791471348975,-0.9240413416139015
,-0.6805158577643009,-0.6811224230722863,-0.6810953686141814,347.376007,347.376007,11675900,-0.5437872404765192,-0.6812716825367803,-0.023041705458665393,-0.7733322824149245
,-0.6808669637947073,-0.6810658742257594,-0.6811703421382583,351.631989,351.631989,12415200,-0.5419787425738182,-0.6812789965303979,-0.01026980305817566,-0.6118434260054844
,-0.6805791994303105,-0.6811566554584761,-0.6812013570324519,345.345001,345.345001,17264200,-0.5428524860767289,-0.6813407727569917,-0.02434465291663429,-0.6932321932181379
,-0.6809324146968375,-0.6815168749820172,-0.6823465785194464,327.062012,327.062012,30864900,-0.5326149986509487,-0.6820823291949297,-0.04057694944306067,0.1931388526494647
,-0.6821009829872415,-0.682236891454088,-0.6831097616708015,319.776001,319.776001,37567900,-0.5326106986602585,-0.6828234820523913,-0.025714659923479717,0.2732827093793943
,-0.6825400194983686,-0.6828565105868809,-0.6838095070222036,311.395996,311.395996,39173000,-0.5320307643713872,-0.683482163731222,-0.027402970705275257,0.3594542798114359
,-0.6830744399193691,-0.6831695575060659,-0.6836469370827559,317.842987,317.842987,23823100,-0.5386573395550177,-0.683564292980589,-0.008002820939271725,-0.22906535799291536
,-0.6826745257453476,-0.6824563739031928,-0.6830526031807924,329.955994,329.955994,20856700,-0.5364948626384778,-0.682908660936092,-0.0006915154970650001,-0.04671303092074692
,-0.6819340630855397,-0.6824984689545902,-0.6828694002617697,320.842987,320.842987,15207600,-0.5395491215403527,-0.682841345810206,-0.027803789184678723,-0.3629730578766081
,-0.6824603478637613,-0.6822270335477707,-0.6827718734976798,331.885986,331.885986,22315100,-0.5370008869175373,-0.682654307701954,-0.0026492024748981918,-0.1057501075545591
,-0.6817804315701124,-0.6820957925872201,-0.6821838188415812,334.571991,334.571991,16574200,-0.5430208902076307,-0.6823011752519467,-0.013298464527188665,-0.67920526004162
,-0.6816333816836289,-0.6821892943393543,-0.6827121512642241,322.533997,322.533997,15092300,-0.5372655137571956,-0.6826058830241906,-0.031864764057730824,-0.1724812073868262
,-0.6823847108278702,-0.6829193496139581,-0.682994034692763,319.007996,319.007996,9883640,-0.5438568255806094,-0.6831184492442729,-0.020815980047593725,-0.740627419173615
,-0.6825793275719529,-0.6823899062468084,-0.6830152445130115,327.924011,327.924011,16410500,-0.5360515546472109,-0.6828563147619463,-0.005286051520809608,-0.011028456330503176
,-0.6820557754983393,-0.6825418929369638,-0.6832713695256157,315.863007,315.863007,15185200,-0.5347765846403466,-0.6830589144329374,-0.03169591725632762,0.07397879123286637
,-0.6827651263975324,-0.683079138126261,-0.6833708205230519,317.239014,317.239014,11676600,-0.5410749274876623,-0.6833836647000403,-0.015200694921927422,-0.47097492505805477
,-0.6826694336099439,-0.6830646843916118,-0.6832920669688342,312.670013,312.670013,12302500,-0.541925493138656,-0.6833379790975751,-0.023075176593212208,-0.553857354361495
,-0.6829788078019713,-0.6833947856931486,-0.6834800765944331,310.737,310.737,12528300,-0.5440939488034905,-0.6835991495989288,-0.019145682667190536,-0.7492983223706209
,-0.683090895078452,-0.6830691602272684,-0.6834263774183272,320.192993,320.192993,13942900,-0.5401883115051286,-0.6834055126324513,-0.004632649763744492,-0.37425153275555656
,-0.6824996558752472,-0.6830545237215178,-0.6831833897245806,314.248993,314.248993,8036550,-0.5432382437830042,-0.6832799695702253,-0.024563765059749203,-0.6807787503765147
,-0.6828943529096754,-0.6833324911691241,-0.6832114556954467,315.032013,315.032013,7860650,-0.5468105609238987,-0.6834366339217752,-0.015363091335266709,-1.0076851277550811
,-0.6828467235189318,-0.6833741617101443,-0.6852929393850117,281.082001,281.082001,33054400,-0.5194950904327749,-0.684468988174391,-0.060105985824192056,1.5643758949436535
,-0.6849394421956492,-0.6850627672833102,-0.6867968775302458,264.195007,264.195007,55629100,-0.5233182435141146,-0.6860683091354886,-0.038437556128938934,1.4915737202610257
,-0.6859368663990523,-0.6856003760794442,-0.6863180770231533,274.473999,274.473999,43962800,-0.5373746364380229,-0.686112407740513,-0.004489604514596806,0.08187892669909619
,-0.685345255847087,-0.6850432323064113,-0.6858303064577587,286.188995,286.188995,23245700,-0.536000008025545,-0.6855888235369041,-0.0016697100808087644,0.18610770312575575
,-0.6846332347143316,-0.6843657944852504,-0.6851649727091059,294.337006,294.337006,24866800,-0.5352972383382824,-0.6849171027666754,-0.005945902377149747,0.20370901726575696
,-0.6841328444950329,-0.6846451517068929,-0.6852229016870353,283.348999,283.348999,19982500,-0.5384889105090849,-0.6850889857869417,-0.03049220138264751,-0.15628051618621297
,-0.6848626264068862,-0.6848278620861259,-0.6853281195533063,290.40799,290.40799,18718600,-0.5396736614705183,-0.6852341040272135,-0.006248788371398908,-0.23757563789042693
,-0.6845571012012931,-0.6850085163811893,-0.685748926618826,274.79599,274.79599,15264300,-0.5365979550226706,-0.6855314361235059,-0.03271021725897422,0.06351030901554099
,-0.6853454415214673,-0.6855219334685522,-0.6863209614828374,265.660004,265.660004,18200800,-0.536221662450748,-0.6860734444543046,-0.028123390769974495,0.162189009130668
,-0.6858709190197748,-0.6859716034189484,-0.6863106440318624,267.79599,267.79599,18880300,-0.5427476891607619,-0.6862998200507736,-0.01446481712407372,-0.521819919178036
,-0.6857934191544323,-0.6862090482998147,-0.6892130462675443,225.860992,225.860992,72843904,-0.5072068175968893,-0.6878316084106327,-0.07011860295170644,3.416202146094812
,-0.6884947028758737,-0.688893340755454,-0.6923142224038412,178.102997,178.102997,97638704,-0.5037590927936393,-0.6907190083100907,-0.07560623998830483,4.768148103050807
,-0.6914131435901786,-0.6885804765468903,-0.6919690274113109,209.843994,209.843994,81773504,-0.5039429519759954,-0.6903903674500148,0.02587040283269135,6.3208216967294995
,-0.689415249750945,-0.689032626245111,-0.6905032809630465,208.097,208.097,38421000,-0.5300178128653836,-0.6899111624718156,-0.01784531149808073,1.4665969484949015
,-0.6894920038759421,-0.6896289608113395,-0.6908170123149672,199.259995,199.259995,23469700,-0.5342825822933011,-0.6903703876333699,-0.02764139277133936,0.8739576311556019
,-0.6899753780629131,-0.6892077766019526,-0.6908406577203255,210.339005,210.339005,30085100,-0.5279825099991804,-0.6901651429044018,-0.0033309601636678167,1.8881489417397608
,-0.6892661522300083,-0.6893267417191046,-0.6900196756717527,214.860992,214.860992,18658300,-0.5406797304212041,-0.6898276332948908,-0.012222318126458324,-0.05855493356869676
,-0.6891769785382197,-0.6894166757454718,-0.6901584066226745,211.315002,211.315002,24051100,-0.5400972401938107,-0.6899412879119984,-0.01864305760342809,0.014922654743097978
,-0.6892719265790379,-0.6886578311193596,-0.689770150557172,226.897003,226.897003,29924600,-0.5345231541001244,-0.6893622456885148,0.0034093989416413206,0.805570525015869
,-0.6882818288134473,-0.6880995384043638,-0.688794737456561,233.406006,233.406006,33544600,-0.539670253266109,-0.6886012374683199,-0.008750319745950941,-0.005923660164238837
,-0.6878971293818711,-0.6882310220718731,-0.6888740679155314,232.878998,232.878998,24621700,-0.5404743979187053,-0.6887074232946713,-0.01741355822053606,-0.13950114188744836
,-0.6879478638816569,-0.6874227041149104,-0.6885648215927617,247.847,247.847,24782500,-0.5331382082874067,-0.688141296175493,0.002929977231865239,0.7989991133320528
,-0.6870379968230632,-0.6870075682863176,-0.6876761719424122,253.718002,253.718002,33582700,-0.5391556161185838,-0.6874960904371618,-0.008386885163963773,-0.0402871826272887
,-0.686620261137655,-0.6837228898786902,-0.6870232695524192,273.472992,273.472992,106794000,-0.5012495426225348,-0.6854888005910721,0.00840345563444362,4.352926979279639
,-0.6854349260160228,-0.6857734093880957,-0.6872428044627875,263.475006,263.475006,44399000,-0.5274343784586376,-0.6866505567552033,-0.029082234189526657,1.1231679043265017
,-0.6860444831456631,-0.686314405013781,-0.6887555210696105,233.914993,233.914993,44352200,-0.5148376927640065,-0.6876636160144607,-0.05452812454839556,2.627766187541013
,-0.6879076234618701,-0.6879975085236107,-0.6891613984578548,233.513,233.513,32213400,-0.5333048949994493,-0.6887268118385316,-0.016378669816426772,0.7722888779523489
,-0.6879433924203103,-0.6877468179391933,-0.6888328646258078,226.425003,226.425003,26605200,-0.5341485652008368,-0.6884382554391122,-0.02477125361646085,0.6696795715908987
,-0.6883365382974324,-0.6883121261735279,-0.6894435390360962,217.464005,217.464005,23348200,-0.5339913436231468,-0.6890257313990837,-0.028160754046769626,0.7423208724484778
,-0.6889310682840598,-0.6884288524958888,-0.6897186954335418,226.972,226.972,29128500,-0.5319603270014097,-0.6892194301101374,-0.003568105040007352,1.1054146872624266
,-0.6883334331883899,-0.6877877022378848,-0.6890366368937916,238.229004,238.229004,30612100,-0.5319972699783697,-0.6885582591041057,-0.0014634987138215743,1.0029517265679737
,-0.6876526479510608,-0.6875589663213728,-0.6889197561703267,227.268005,227.268005,40783700,-0.5303150818321724,-0.6883837932372575,-0.029718901023712777,1.1116664952994828
,-0.6882700924538572,-0.6885205408103321,-0.6891357026472676,226.852997,226.852997,26594300,-0.5410792403654375,-0.6889834686682019,-0.01743934044095916,-0.19054227240039862
,-0.6882605298506822,-0.6879552325759976,-0.6895450404387613,217.110992,217.110992,22516400,-0.5275606873560021,-0.6888913808963013,-0.030193189487603064,1.569460896401878
,-0.6889275907705831,-0.6884932040112857,-0.68944847383693,222.266006,222.266006,24435300,-0.536497445210309,-0.689121305218722,-0.009705309686919482,0.4846367605552542
,-0.6885730090896536,-0.6885059652686022,-0.689039969138704,227.753998,227.753998,21604200,-0.5421557337990156,-0.6889294737520391,-0.009991420805836168,-0.311970396723208
,-0.6882587910939438,-0.6885580382189922,-0.6891380102021991,223.412003,223.412003,17145200,-0.5415809637946678,-0.6890038844003105,-0.022108603018293992,-0.25668014651566284
,-0.6885260619125362,-0.6888883204167447,-0.6893980434032809,220.110001,220.110001,27791300,-0.5427863358103568,-0.6893001275948997,-0.02081725852610708,-0.3986519354500953
,-0.6887190024330246,-0.689019562284498,-0.6895061447039692,219.839005,219.839005,21115100,-0.5432013016651834,-0.68942016210106,-0.017162235378344236,-0.4433175220720877
,-0.688753156769538,-0.6889228545385483,-0.6893304393680391,219.184998,219.184998,17201900,-0.5441833018368103,-0.6892850646258382,-0.01729627457119023,-0.5739581623165609
,-0.6887856964841244,-0.6889958541752391,-0.6893599162340339,221.764008,221.764008,15206200,-0.5448250735142783,-0.6893369440122322,-0.01329714738501062,-0.6592906794953001
,-0.6886142425879317,-0.6879035822610993,-0.6891261557482921,235.427002,235.427002,42744400,-0.5324431596823286,-0.6886613639570164,0.000753219352159471,0.9881066544981985
,-0.6877722492647863,-0.6867212545739914,-0.6882120018840686,257.321014,257.321014,49732500,-0.5279043249137093,-0.6876089980507086,0.011495281932507274,1.4340045942651352
,-0.6864073880067054,-0.68637028942506,-0.6887146384961246,234.824997,234.824997,56552400,-0.5161796790493538,-0.6876725170366406,-0.04582360874535697,2.559929749836027
,-0.6878159046649057,-0.687948217056659,-0.6886289007611108,233.843002,233.843002,28153700,-0.5397441375017507,-0.688442830388553,-0.017856895132030367,-0.0531539385910301
,-0.687903028797189,-0.687569974137336,-0.6884179526515387,243.610001,243.610001,27363100,-0.5371993626316846,-0.6881457471689625,-0.0034611252573089855,0.2769536189324218
,-0.6872598128767058,-0.6876621451440887,-0.6884162865290825,236.326004,236.326004,25200800,-0.5385310177705681,-0.6881923663780525,-0.026197936400628244,0.052561511895658615
,-0.687717478179134,-0.687757643951738,-0.6882079011376901,240.283005,240.283005,18270500,-0.5426815260073047,-0.6881403008554132,-0.011599830546913317,-0.4292092965118473
,-0.6874789578274074,-0.687489777177888,-0.6879703595965407,243.779007,243.779007,23876700,-0.5420612276499794,-0.6878870982364333,-0.012044463979964537,-0.3648499126109878
,-0.6872615516334442,-0.6869926900412912,-0.6877214113867125,244.533997,244.533997,12284200,-0.5383377200871684,-0.6875104059358437,-0.015583480668106154,0.07621841367024697
,-0.6872123692224411,-0.6875326576248916,-0.6883194627775485,235.977005,235.977005,19527000,-0.5379897696516858,-0.6880787117609449,-0.027632366094416428,0.11430036624490192
,-0.6877432495968209,-0.6879126548322904,-0.6884110955397337,238.891998,238.891998,16400000,-0.5421591806646798,-0.6883187499320989,-0.012857685861509888,-0.36223779402265527
,-0.6875567675640402,-0.6879252342861883,-0.6881559971394857,238.735001,238.735001,14200400,-0.5457580976081244,-0.6882013295805062,-0.016930262411555153,-0.8191681405319929
,-0.6875634743213708,-0.6879591639690815,-0.6882118737898111,237.470001,237.470001,11496200,-0.5454909148299442,-0.6882459263123895,-0.018421388503286507,-0.7858362728786354
,-0.6876599127872061,-0.6880577459957826,-0.6882934462507239,236.425995,236.425995,13619400,-0.5457976222977765,-0.6883362708270118,-0.017765411746151195,-0.821495985351464
,-0.687715863557207,-0.6869120694786686,-0.6881538176788118,253.828003,253.828003,44013900,-0.5313950101034687,-0.6876789273311626,0.005823301697686588,0.9861515504325297
,-0.6866549736150812,-0.6870306719566663,-0.6873180331501128,254.263,254.263,13949300,-0.5442855428142551,-0.6873340420145789,-0.01563374600981779,-0.6683029335497459
,-0.6866075924318623,-0.6866092458870432,-0.6875452582014747,260.201996,260.201996,25213700,-0.535252548504968,-0.6872275451312517,-0.008962981501001936,0.38344699467638693
